file_name,caption,ranked_adapters
COCO_val2014_000000050331.jpg,Some vegetables on the ground are in planters.,"{'vegetables': [133284], 'ground': [], 'planters': [255015]}"
COCO_val2014_000000102906.jpg,"A town with roads, street signs, and a lot of palm trees on the side of the road. ","{'town': [306094], 'roads': [151094], 'palm trees': [121995]}"
COCO_val2014_000000002894.jpg,A train traveling down train tracks during the day.,"{'train': [290249], 'train tracks': [24677], 'day': []}"
COCO_val2014_000000215570.jpg,A bird that is sitting on top of a branch.,"{'bird sitting on branch': [95246, 258739, 119056, 242919, 238559]}"
COCO_val2014_000000113890.jpg,"The hands, shirt, red necktie and jacket of a man","{'shirt and necktie': [129892], 'jacket': [308727]}"
COCO_val2014_000000330022.jpg,Several toy animals and trees on fake grass.,"{'toy animals': [202260], 'trees': [39400], 'fake grass': []}"
COCO_val2014_000000171613.jpg,A tall giraffe walks through the tall brush.,"{'giraffe': [148099], 'tall brush': [122263], 'walks': []}"
COCO_val2014_000000102159.jpg,A man walking down a road with a cow in a village.,"{'man walking': [130577], 'cow': [99911], 'village road': [67640]}"
COCO_val2014_000000331250.jpg,A SMALL GROUP OF YOUNG MEN WITH THEIR SKATEBOARDS,"{'young men': [14303], 'skateboards': [228422], 'small group': [], 'casual clothing': [164769], 'background': [126747]}"
COCO_val2014_000000478736.jpg,A deserted three way intersection with a red light,{}
COCO_val2014_000000229753.jpg,A couple of giraffe standing around palm trees.,"{'giraffe': [121496], 'palm trees': [356895]}"
COCO_val2014_000000203705.jpg,A laptop computer on a white desk with various office work and two cups beside it. ,"{'laptop computer': [185454], 'white desk': [], 'office work': [170363], 'cups': []}"
COCO_val2014_000000032708.jpg,The man is sitting down on the floor playing a video game. ,"{'man playing video game': [20360], 'floor': []}"
COCO_val2014_000000109648.jpg,A row of white urinals mounted to a restroom wall.,"{'urinals': [66299], 'white': [], 'restroom wall': [], 'row': []}"
COCO_val2014_000000403122.jpg,A woman about to serve a tennis ball at a tennis court.,{'woman playing tennis': [61194]}
COCO_val2014_000000099242.jpg,An older man downhill skiing down a slope.,"{'older man': [113353], 'downhill skiing': [272937], 'slope': [219932]}"
COCO_val2014_000000193875.jpg,People sitting in a car going down the road,"{'people sitting': [264886], 'car going down the road': [72822]}"
COCO_val2014_000000192091.jpg,A person standing on a beach near the ocean.,"{'beach': [262207], 'ocean': [26900]}"
COCO_val2014_000000493613.jpg,A skateboard flipping over a road with two shoes but no person.,"{'skateboard': [228422], 'road': [], 'shoes': [83890]}"
COCO_val2014_000000561437.jpg,A skier performing a jump on a hillside.,"{'skier': [], 'jump': [147583], 'hillside': [121499]}"
COCO_val2014_000000342448.jpg,Two men with surfboards and two small children at the beach.,{'beach': [117879]}
COCO_val2014_000000444899.jpg,many skis lined up on a mountain waiting for people to put them on,"{'skis': [294809], 'mountain': [147188], 'waiting': [132506], 'lined up': [111779]}"
COCO_val2014_000000443101.jpg,Two cows are in a mountainside field with snow-covered mountains in the background. ,"{'cows': [107319], 'mountainside field': [110404], 'snow-covered mountains': [121499]}"
COCO_val2014_000000093493.jpg,A man is sitting in the water on a surfboard.,"{'man sitting in water': [63177], 'surfboard': [73535]}"
COCO_val2014_000000014990.jpg,Two elephants are walking together behind the man,"{'elephants': [109892], 'walking': [], 'man': [], 'background': []}"
COCO_val2014_000000420710.jpg,"a bus passes over a bridge, under an arch.","{'bus': [245675], 'bridge': [120476], 'arch': [187853], 'passes over': []}"
COCO_val2014_000000393804.jpg,Sandwich plate with a few vegetables sitting on a plate. ,"{'sandwich': [186479], 'plate': [55400], 'vegetables': []}"
COCO_val2014_000000533900.jpg,A wooden outhouse has a pretty white window.,"{'wooden outhouse': [147242], 'white window': [48772]}"
COCO_val2014_000000005064.jpg,A batter swinging his bat during a baseball game,"{'batter swinging': [174595], 'baseball game': [247418]}"
COCO_val2014_000000215808.jpg,A piece of cake on a plate with a fork.,"{'cake': [298105], 'plate': [55400], 'fork': []}"
COCO_val2014_000000229317.jpg,A motorcyclist makes a turn as another motorcyclist follows. ,"{'motorcyclist': [162821], 'turn': [], 'follow': []}"
COCO_val2014_000000106970.jpg,this is a giraffe running in  a pen,"{'giraffe': [], 'running': [], 'pen': []}"
COCO_val2014_000000326174.jpg,A group of people are taking surfing lessons.,"{'surfing': [73535], 'group': [], 'beach': [117879], 'water': [107134]}"
COCO_val2014_000000301827.jpg,"A sink, washer and dryer in a cluttered kitchen","{'sink': [269231], 'washer': [], 'dryer': [], 'cluttered kitchen': [311209]}"
COCO_val2014_000000266348.jpg,a tower on a clock next to a cathedral,"{'tower on a clock': [330759], 'cathedral': [184298, 181923]}"
COCO_val2014_000000486194.jpg,Young woman carrying an opened umbrella in a city neighborhood.,"{'young woman': [117218], 'opened umbrella': [54218], 'city neighborhood': [28676]}"
COCO_val2014_000000442019.jpg,A baseball player and a catcher at home plate.,"{'baseball player': [ 159814], 'catcher': [245115]}"
COCO_val2014_000000539678.jpg,There is a bear sitting by itself on the grass.,"{'bear': [147198], 'sitting': [226062], 'grass': [99020]}"
COCO_val2014_000000460866.jpg,A cup that is holding several toothbrushes in it.,"{'cup': [245041], 'toothbrush': []}"
COCO_val2014_000000412510.jpg,"young man, likely in his 20s, urinating in public restroom",{}
COCO_val2014_000000222440.jpg,A log sitting on a field next to a river.,"{'field': [263869], 'river': [107134]}"
COCO_val2014_000000523195.jpg,a very big bus moving on the street with no people,"{'bus': [113859], 'street': [151094], 'moving': [], 'no people': []}"
COCO_val2014_000000032038.jpg,a close up of a pizza on a wooden table  ,"{'pizza': [287029], 'wooden table': [62692]}"
COCO_val2014_000000402922.jpg,Men standing next to a display of fruits for sale.,"{'men': [317291], 'display of fruits': [133284], 'for sale': []}"
COCO_val2014_000000539808.jpg,The plane is sitting on the runway at the airport. ,"{'airplane': [], 'runway': [], 'airport': []}"
COCO_val2014_000000014088.jpg,A older man sitting at a laptop with a fireplace behind him,"{'older man': [113353], 'sitting at laptop': [103078], 'fireplace background': [77957]}"
COCO_val2014_000000359851.jpg,We see two men in character costumes on the sidewalk.,"{'character costumes': [129588], 'sidewalk': []}"
COCO_val2014_000000029170.jpg,A horse is on a deserted sandy beach with umbrellas.,"{'horse': [237101], 'beach': [197388], 'umbrella': []}"
COCO_val2014_000000513319.jpg,"A composite image of a woman vacuuming, typing on a laptop, eating from a bowl, talking on a cell phone, and reading a magazine.","{'vacuuming': [], 'typing on a laptop': [112845], 'eating from a bowl': [], 'talking on a cell phone': [], 'reading a magazine': []}"
COCO_val2014_000000548014.jpg,The man is wearing a plaid dress suit and glasses.,"{'plaid dress suit': [217318, 354100], 'glasses': [23902]}"
COCO_val2014_000000250939.jpg,A man who is sitting on top of a dirt bike.,"{'man': [], 'dirt bike': [162821], 'sitting': [273357]}"
COCO_val2014_000000175506.jpg,"Two people are standing on rocks, holding a frisbee.",{}
COCO_val2014_000000117527.jpg,A group of men with thumbs up and peace signs at a table.,"{'men': [249277], 'thumbs up': [136915], 'peace signs': [48578], 'table': [46429]}"
COCO_val2014_000000497875.jpg,A group of biplanes and truck on parking area.,"{'biplanes': [97332], 'truck': [112953], 'parking area': []}"
COCO_val2014_000000367313.jpg,a person is shown holding on to a phone ,"{'phone': [214461], 'holding': [142243]}"
COCO_val2014_000000052017.jpg,A small airplane is flying in the sky.,"{'airplane': [186675], 'sky': []}"
COCO_val2014_000000519945.jpg,A person sitting on top of a white and purple boat in water.,"{'boat': [266876, 361130], 'water': [133030, 150603]}"
COCO_val2014_000000501429.jpg,The young baby is sticking a tooth brush in his mouth.,"{'baby': [94599], 'toothbrush in mouth': [317465]}"
COCO_val2014_000000076942.jpg,The man is standing by his bike to pose for a photo. ,"{'man': [], 'bike': [109435], 'pose': [133646], 'photo': []}"
COCO_val2014_000000333899.jpg,A woman works at a laptop computer in a darkened room.,"{'woman in darkened room': [6891], 'laptop computer': [126015]}"
COCO_val2014_000000092173.jpg,A black and white cat laying on the carrying case of a computer,"{'black and white cat': [295477], 'laying on carrying case': [157244], 'computer': []}"
COCO_val2014_000000157184.jpg,A smiling man is holding a pair of gigantic scissors.,"{'smiling': [52428], 'man': [], 'holding': [], 'scissors': [312044], 'gigantic': []}"
COCO_val2014_000000274035.jpg,A guy stands ready to hit a tennis ball. ,"{'guy': [], 'stands ready': [], 'hit': [245115], 'tennis ball': []}"
COCO_val2014_000000377635.jpg,A person doing skateboard ticks at a skate park,"{'skateboard': [228422], 'skate park': [126747]}"
COCO_val2014_000000062808.jpg,Two people sitting at a table with a pizza pie.,{}
COCO_val2014_000000475593.jpg,A photo set of two women at work,"{'woman at work': [150646, 304150]}"
COCO_val2014_000000407298.jpg,A kid with a glove and a ball.,"{'kid': [279381], 'glove': [], 'ball': []}"
COCO_val2014_000000097800.jpg,A woman plays with a bird while in bed.,"{'woman in bed': [252315], 'bird': [82396], 'playing': [66775]}"
COCO_val2014_000000058123.jpg,A white and blue bus turning on street under a traffic light.,"{'bus': [113859], 'street': [151094], 'white': [], 'blue': [], 'turning': [], 'traffic light': []}"
COCO_val2014_000000221610.jpg,A full view of a living room with some furniture and mirror. ,"{'living room': [206621], 'furniture': [240226], 'mirror': []}"
COCO_val2014_000000225945.jpg,There are two people standing in the snow getting ready to ski.,"{'people in snow': [171220], 'snow': [219932]}"
COCO_val2014_000000194184.jpg,A pile of watermelons that are being displayed outside.,"{'watermelon': [133284], 'pile': [], 'displayed': [], 'outside': []}"
COCO_val2014_000000262235.jpg,A woman with a lanyard and name tag while on a cell phone.,"{'woman': [], 'lanyard': [287562], 'name tag': [259259], 'cell phone': [176948]}"
COCO_val2014_000000144798.jpg,a close up of a toilet and a bath tub with toys,"{'toilet': [], 'bathtub': [], 'toys': [138822], 'close up': []}"
COCO_val2014_000000480643.jpg,A man walks while a large number of sheep follow. ,"{'man': [], 'sheep': [338761], 'walk': [], 'large number': []}"
COCO_val2014_000000470070.jpg,A baseball player rubs the sweat off his face while walking down the field.,"{'baseball player': [159214], 'sweat': [92045], 'walking': [], 'field': []}"
COCO_val2014_000000331646.jpg,"An electronic device setup with red, blue, and green lights.","{'electronic device': [109366, 161370], 'lights': [236118, 88236, 237640]}"
COCO_val2014_000000049648.jpg,A boy kicking a soccer ball on a field.,"{'boy kicking': [266853], 'soccer ball': [], 'field': [112608]}"
COCO_val2014_000000260166.jpg,A group of people sitting on the back of an elephant.,"{'people': [], 'elephant': [109892], 'sitting': [], 'group': []}"
COCO_val2014_000000567171.jpg,A blue scooter is parked near a curb in front of a green vintage car.,"{'scooter': [301322], 'blue': [], 'curb': [], 'green': [], 'vintage car': [68054]}"
COCO_val2014_000000072507.jpg,A black train is on a train track near some foothills.,
COCO_val2014_000000457538.jpg,There is a young boy in baseball clothes.,"{'young boy': [164769], 'baseball clothes': [159814]}"
COCO_val2014_000000093156.jpg,"A blue sky and a line of hills loom in the distance before a pair of young skateboarders, one of whom is much further ahead of the other.","{'blue sky': [102153], 'hills': [105382], 'skateboarders': []}"
COCO_val2014_000000368049.jpg,A person struggling to get through deep snow .,{'person struggling in deep snow': [264470]}
COCO_val2014_000000377060.jpg,a woman riding a horse over some tires,"{'woman riding horse': [82397], 'tires': []}"
COCO_val2014_000000515347.jpg,A man wearing a tie and a jacket.,{'tie and jacket': [129892]}
COCO_val2014_000000362971.jpg,The bananas are being ripened for future sale.,{'bananas': [133284]}
COCO_val2014_000000336487.jpg,A man taking a bite of the doughnut.  ,"{'man': [], 'doughnut': [85997], 'eating': [27858], 'bite': [26945]}"
COCO_val2014_000000407403.jpg,A white vase holds some pretty yellow tulips in this still life study.,"{'vase': [75034], 'tulips': [85629], 'still life': [74275]}"
COCO_val2014_000000475510.jpg,A man kneels to put something into a refrigerator in a messy kitchen.,"{'kneels': [163205], 'refrigerator': [298832], 'messy kitchen': [311209]}"
COCO_val2014_000000465453.jpg,A person standing in a room with a remote.,"{'person': [49013], 'room': [240395], 'remote': []}"
COCO_val2014_000000173274.jpg,"A modern businessman smiles wearing glasses, business attire and a hat.","{'businessman': [68978], 'glasses': [23902], 'business attire': [129892], 'hat': [79282], 'smile': [176722]}"
COCO_val2014_000000160740.jpg,an add ridden street in a city with cars,"{'street': [87786], 'city': [], 'cars': [117340], 'ad': [142656]}"
COCO_val2014_000000402333.jpg, a black cat looking in a kithen cabinet,"{'black cat': [295477], 'kitchen cabinet': []}"
COCO_val2014_000000435957.jpg,A teddy bear can be seen from outside the window.,"{'teddy bear': [159507], 'window': [139608]}"
COCO_val2014_000000176935.jpg, cake with several slices removed and placed on two plates. ,"{'cake': [189905], 'plates': [55400]}"
COCO_val2014_000000038357.jpg,A street is filled with busses and cars. ,"{'street': [218190], 'vehicles': [245675, 117340]}"
COCO_val2014_000000413001.jpg,there's a giraffe in an encasement by Itself,"{'giraffe': [148099], 'encasement': [198648], 'by itself': []}"
COCO_val2014_000000279279.jpg,Two brown horses are nuzzle to nuzzle on the grass.,"{'horses': [237101, 22228], 'nuzzle': [277116], 'grass': [99020]}"
COCO_val2014_000000149470.jpg,A man skateboarding at an outdoor skate park.,"{'skateboarding': [184365], 'skate park': [56358]}"
COCO_val2014_000000007666.jpg,green valley with a creek and blue train,"{'green valley': [116743], 'creek': [196800], 'blue train': []}"
COCO_val2014_000000459117.jpg,A horse is pulling a cart with barrels of beer on it.,"{'horse': [78241], 'cart': [], 'beer': [340512], 'barrel': [132774]}"
COCO_val2014_000000033835.jpg,Two adults playing a video game while others watch.,{'playing video game': [242466]}
COCO_val2014_000000318683.jpg,There is a puffy pizza on a cutting board,"{'pizza': [287029], 'cutting board': [], 'puffy': []}"
COCO_val2014_000000459634.jpg,People are riding on motorcycles on a scenic road.,"{'motorcycle': [162821], 'scenic road': [106968]}"
COCO_val2014_000000120783.jpg,A woman is holding a crown of bananas on her head.,"{'woman': [54707], 'crown': [82580], 'banana': [347694]}"
COCO_val2014_000000460208.jpg,A water bottle is on a brown kitchen counter.,"{'water bottle': [88588], 'brown kitchen counter': [266670]}"
COCO_val2014_000000162503.jpg,an owl sitting on a branch surrounded by a bunch of trees,"{'owl': [257587], 'branch': [], 'trees': [315046, 158057], 'surrounded': [], 'bunch': []}"
COCO_val2014_000000498010.jpg,Three street lights turn red at the same time.,"{'street lights': [120476], 'red': [236118], 'three': [], 'turn': [], 'same time': []}"
COCO_val2014_000000099990.jpg,Two women running during a tennis match. ,{'women running': [91831]}
COCO_val2014_000000262113.jpg,Fruit market display of oranges with one cut open.,"{'fruit market display': [293400], 'oranges': [347630], 'cut open': [104190]}"
COCO_val2014_000000162088.jpg,The women is holding an umbrella in front of her face.,{'woman holding umbrella in front of her face': [54218]}
COCO_val2014_000000570077.jpg,Two dogs are running together and one of them has a frisbee.,"{'dogs': [120492], 'running': [], 'frisbee': []}"
COCO_val2014_000000074456.jpg,the person is riding a skateboard and jumping ,"{'skateboard': [228422], 'jumping': [147583]}"
COCO_val2014_000000293505.jpg,"A woman on a moped, two men and animals walking down the road.","{'woman on a moped': [258512], 'men and animals walking down the road': [171491]}"
COCO_val2014_000000250766.jpg,A plate topped with meat and a salad.,"{'plate': [55400], 'meat': [], 'salad': []}"
COCO_val2014_000000056302.jpg,A city bus on the street in front of buildings.,"{'city bus': [265996], 'street': [151094], 'buildings': [152032, 67729]}"
COCO_val2014_000000047316.jpg,BRIGHT GREEN WALLS WITH PILLOW TO MATCH AND WHITE SHUTTERS,"{'walls': [231059], 'pillow': [], 'shutters': []}"
COCO_val2014_000000115856.jpg,a very tall pole a clock being mounted on it,"{'pole': [107540], 'clock': [144347]}"
COCO_val2014_000000525202.jpg,A large pizza sitting on a pizza pan in the middle of a table.,"{'pizza': [76609], 'pizza pan': [55400], 'table': [46429], 'large': [], 'middle': []}"
COCO_val2014_000000352259.jpg,A young child hitting a baseball with a bat.,"{'young child': [126823], 'hitting a baseball with a bat': []}"
COCO_val2014_000000486910.jpg,Some very pretty horses in a grassy field.,{'horses in a grassy field': [237101]}
COCO_val2014_000000322194.jpg,A WOMAN ON A WALKING BRIDGE IS HOLDING A RED UMBRELLA,"{'woman on walking bridge': [243459], 'red umbrella': [54218]}"
COCO_val2014_000000138979.jpg,An SUV is driving past a city bus that is letting passengers on.,"{'SUV': [90966], 'city bus': [113859], 'driving': [21965], 'passengers': [245675]}"
COCO_val2014_000000265096.jpg,An elephant standing on the side of a road near trees.,"{'elephant': [109892], 'road': [106968], 'trees': [88824]}"
COCO_val2014_000000035952.jpg,Several different colors of the same motorcycle parked in a row.,"{'motorcycle': [51876, 160267, 330991, 38435, 143681, 90942, 46770, 312788, 210557, 107057, 151445, 352411, 94168, 93294, 150341, 108625], 'colors': [15729, 47009], 'parked in a row': [162821]}"
COCO_val2014_000000239260.jpg,a small boy with a hat is standing on a surf board,"{'boy with hat': [209765], 'surfboard': [343850]}"
COCO_val2014_000000556478.jpg,Two pizzas sitting on top of metal pans.,"{'pizza': [], 'metal pans': [88446]}"
COCO_val2014_000000041397.jpg,Two wooden benches sitting on top of a lush green grass covered park.,{'park': [23142]}
COCO_val2014_000000097899.jpg,A double decker bus driving down a busy city street,"{'double decker bus': [245675], 'city street': [154913, 331236, 331013], 'driving': [238571, 301322]}"
COCO_val2014_000000366792.jpg,A truck that carries beer is parked on the side of a road.,"{'truck': [116399, 112953, 42769], 'beer': [], 'road': []}"
COCO_val2014_000000347740.jpg,A cream colored bathroom and black countered sink.,"{'cream colored bathroom': [100863], 'black countered sink': []}"
COCO_val2014_000000132408.jpg,Two large brown horses pulling a plow as a farmer guides them.,"{'horses': [237101], 'plow': [], 'farmer': [178142], 'brown': [], 'large': [], 'pulling': [], 'guides': []}"
COCO_val2014_000000058137.jpg,a woman wearing a dress with a big pink flower on the back of it ,"{'woman wearing dress': [203388], 'big pink flower on back': [248482]}"
COCO_val2014_000000303298.jpg,A man in sunglasses and a hat is getting ready to hit a tennis ball.,"{'sunglasses': [100039], 'hat': [], 'tennis ball': [], 'getting ready to hit': []}"
COCO_val2014_000000285751.jpg,guy jumping up set of steps with his skateboard,{'jumping': [147583]}
COCO_val2014_000000401010.jpg,A white fluffy looking bed with four comfty pillows on it,"{'bed': [222441], 'fluffy': [135871], 'white': [], 'pillows': [361662], 'comfy': [197824]}"
COCO_val2014_000000083844.jpg,a sign a street a green car and a person with a black umbrella,"{'street': [151094], 'green car': [44913], 'person with black umbrella': [55253]}"
COCO_val2014_000000262738.jpg,Two people are playing a video game together.,{'two people playing a video game': [151833]}
COCO_val2014_000000527994.jpg,twin beds with matching red bedspreads sit in front of a window ,"{'twin beds': [222441], 'red bedspreads': [227690], 'window': []}"
COCO_val2014_000000185335.jpg,The screen of a computer laptop displaying flickr.,"{'computer laptop screen': [198920], 'flickr': []}"
COCO_val2014_000000177383.jpg,A train engine is on the railroad tracks.,"{'train engine on railroad tracks': [331641, 100793]}"
COCO_val2014_000000209829.jpg,Men in wetsuits surfing on small waves by a rock pier,"{'men in wetsuits': [282314], 'surfing on small waves': [89646], 'rock pier': [140549]}"
COCO_val2014_000000356632.jpg,A young man dressed in black playing a video game.,"{'young man': [], 'black clothing': [114313], 'video game': [37626]}"
COCO_val2014_000000451202.jpg,A vintage black car parked in front of a steel fighter jet.,"{'vintage black car': [102750], 'steel fighter jet': [78436], 'parked': []}"
COCO_val2014_000000566941.jpg,Some men are standing near an elephant outdoors.,"{'men': [14303], 'elephant': [109892], 'outdoors': []}"
COCO_val2014_000000568846.jpg,A boy gets his hair cut by a man.,"{'boy getting haircut': [116278], 'man giving haircut': [33714]}"
COCO_val2014_000000133778.jpg,A mother cow with a young calf feeding in a grassy area.,"{'cow': [99911], 'calf': [121496], 'feeding': [13435], 'grassy area': [99020]}"
COCO_val2014_000000017436.jpg,a male in a white shirt is sitting on a bench and a building,"{'male': [142801], 'white shirt': [], 'sitting on a bench': [], 'building': [77105]}"
COCO_val2014_000000138086.jpg,a close up of two pizzas on a wooden surface,"{'pizza': [287029, 76609, 153605, 27858, 118588, 121164, 106112, 189905, 85495, 85925], 'wooden surface': [190334, 62692, 211373, 347533, 99528]}"
COCO_val2014_000000272630.jpg,The two laptops are still on the table. ,"{'laptops': [74605], 'table': [164860], 'still': []}"
COCO_val2014_000000532568.jpg,Birds cover the wires over a busy intersections.,"{'birds': [242919, 82396], 'wires': [291931], 'busy intersections': [331236]}"
COCO_val2014_000000018837.jpg,a man is sitting on top of a green truck,"{'man': [], 'sitting': [135066], 'truck': [42769], 'green': []}"
COCO_val2014_000000145019.jpg,People watching a light aircraft being salvaged by a bulldozer,"{'light aircraft': [186675], 'bulldozer': [], 'people watching': [], 'salvage': []}"
COCO_val2014_000000218947.jpg,A photograph of a cross country skier in a greenish tint light.,"{'cross country skier': [171220], 'greenish tint light': [68564], 'photograph': [161510]}"
COCO_val2014_000000569767.jpg,Two people ride horses along a worn path.,"{'riding': [237101], 'path': [122263], 'two people': []}"
COCO_val2014_000000109753.jpg,A clock is lying on the ground and is dirty.,"{'clock': [25833], 'dirty': [153185], 'lying on the ground': []}"
COCO_val2014_000000158628.jpg,Five people wearing hats horseback riding on a beach. ,"{'hats': [71351], 'horseback riding': [138961], 'beach': [197388]}"
COCO_val2014_000000133667.jpg,a small boy sits on top of a race car bed ,"{'small boy': [157649], 'race car bed': [94434]}"
COCO_val2014_000000288161.jpg,A kitchen sink is shown with a marble finish.,"{'kitchen sink': [], 'marble finish': [70538]}"
COCO_val2014_000000005356.jpg,A passenger plane that is parked on the runway.,"{'passenger plane': [], 'parked': [], 'runway': []}"
COCO_val2014_000000265176.jpg,a couple of women walking on a rocky surface ,{'rocky surface': [78797]}
COCO_val2014_000000257896.jpg,a man with a hat standing close to the tracks ,"{'hat': [79282], 'tracks': [196273]}"
COCO_val2014_000000010844.jpg,A large stainless steel kitchen with beams overhead ,"{'stainless steel kitchen': [266670], 'beams overhead': [99528], 'large': []}"
COCO_val2014_000000542024.jpg,Batter in mid swing to hit the baseball while catcher reaches out,"{'batter': [245115], 'baseball': [], 'catcher': [139755], 'mid swing': [263274], 'hit': [117664], 'reaches out': []}"
COCO_val2014_000000256566.jpg,A child lays on a bed with a sheet.,"{'child': [205538], 'bed': [], 'sheet': []}"
COCO_val2014_000000087875.jpg,A fire hydrant that is sitting in the grass.,{'grass': [99020]}
COCO_val2014_000000552371.jpg,"Two horses stand outside in their corral, with mountains in the background.","{'horses': [237101, 78241], 'mountains': [121499, 84879]}"
COCO_val2014_000000173984.jpg,A bird that is sitting on top of a bird feeder.,{'bird': [238559]}
COCO_val2014_000000032102.jpg,Many colorful umbrellas hang from the ceiling near a building.,"{'umbrellas': [27190], 'colorful': [], 'building': [121728]}"
COCO_val2014_000000433705.jpg,A bunch of various vegetables on a table.,"{'vegetables': [133284], 'table': []}"
COCO_val2014_000000234291.jpg,A giraffe is in the wild standing next to a tree. ,"{'giraffe': [109892], 'tree': [97857], 'wild': [107391], 'standing': []}"
COCO_val2014_000000173375.jpg,"a man is snowboarding down the slopes wearing a helmet
","{'snowboarding': [294809], 'slopes': [228790], 'helmet': []}"
COCO_val2014_000000150026.jpg,a hot dog with ketchup and mustard and a drink,"{'hot dog': [], 'ketchup': [], 'mustard': [], 'drink': []}"
COCO_val2014_000000367608.jpg,A man does a skateboarding trick over another man.,"{'skateboarding trick': [266853], 'man': [], 'over': [57307]}"
COCO_val2014_000000337035.jpg,Ducks are gathered on rocks beside a body of water.,"{'ducks': [124131], 'rocks': [78797], 'water': [107134]}"
COCO_val2014_000000513615.jpg,a fighter jet flies by a mountain ,"{'fighter jet': [78436], 'mountain': [121499]}"
COCO_val2014_000000018688.jpg,The baseball players are waiting for the ball to be in play.,"{'baseball players': [], 'waiting': [132506], 'ball': [244860]}"
COCO_val2014_000000401197.jpg,"Numerous individuals are appreciating life and having an incredible time. 
","{'individuals appreciating life and having an incredible time': [267712, 74653], 'numerous': [114104]}"
COCO_val2014_000000193474.jpg,A person was surfing and fell off the board.,"{'surfing': [73535], 'falling': [], 'water': [133030], 'ocean': []}"
COCO_val2014_000000137108.jpg,A man hitting a tennis ball with a racquet.,"{'man': [251379], 'tennis ball': [], 'racquet': [], 'hitting': []}"
COCO_val2014_000000380711.jpg,A male walking out of the water holding a surf board.,"{'male': [337840], 'water': [98585], 'surfboard': [282314], 'walking': []}"
COCO_val2014_000000449432.jpg,A group of people in military uniform stand outside a bus. ,"{'military uniform': [235748], 'group of people outside a bus': [333806]}"
COCO_val2014_000000284658.jpg,Dog resting next to an older man on the couch with the tv on in the back.,"{'dog': [25894], 'couch': [244838], 'tv': [270036], 'resting': []}"
COCO_val2014_000000031041.jpg,A newly married couple cutting a triple layer cake.,"{'newly married couple': [105065], 'cutting a triple layer cake': [223424]}"
COCO_val2014_000000016161.jpg,a tangering sitting on top of some bananas ,"{'fruit': [133284], 'sitting': [142026]}"
COCO_val2014_000000245874.jpg,A piece of toast and grapefruit half is on a tray.,"{'toast': [], 'grapefruit half': [], 'tray': [55400]}"
COCO_val2014_000000163600.jpg,A man holding a toothbrush with a heart on it,"{'man': [], 'toothbrush': [270365], 'heart': [293471], 'holding': [142243]}"
COCO_val2014_000000141492.jpg,A girl hitting a tennis ball with a racket,"{'girl hitting': [245115], 'tennis ball': [], 'racket': [61194]}"
COCO_val2014_000000061025.jpg,A cat with it's paw next to a computer mouse on a wooden table.,"{'cat': [123127], 'paw': [], 'computer mouse': [], 'wooden table': []}"
COCO_val2014_000000227985.jpg,A plate with two ham sandwiches garnished with lettuce,"{'plate': [55400], 'ham sandwich': [186479], 'lettuce': [133284]}"
COCO_val2014_000000109976.jpg,An all white kitchen with an electric stovetop. ,"{'kitchen': [266670, 119687], 'electric stovetop': [], 'white': [361390]}"
COCO_val2014_000000102478.jpg,A pitcher throws a pitch during a baseball game.,"{'pitcher': [245115], 'baseball': [], 'game': []}"
COCO_val2014_000000208012.jpg,A man with a Chef hat on standing in front of a pizza oven design.,"{'chef hat': [79282], 'pizza oven': [154753]}"
COCO_val2014_000000562737.jpg,The stop sign is clearly visible for all of us to see. ,{'stop sign': [280489]}
COCO_val2014_000000242465.jpg,"A stop sign view through the window, with rain on it.","{'stop sign and window': [139608], 'rain': [120200]}"
COCO_val2014_000000180329.jpg,A yellow taxi pulls up to the curb for passengers.,{'taxi': [121639]}
COCO_val2014_000000556369.jpg,An empty green canoe floats on a pond.,"{'canoe': [69024], 'green': [231059], 'pond': [70299], 'floating': [92514]}"
COCO_val2014_000000212226.jpg,A person in a the reflection of a truck mirror.,{'person in reflection': [148377]}
COCO_val2014_000000279420.jpg,Child on skis with tips pointing at each other.,"{'child': [214535], 'skis': [], 'tips pointing at each other': []}"
COCO_val2014_000000132953.jpg,A person surfs waves in a river. ,"{'surfs waves': [73535, 92514], 'river': [107134]}"
COCO_val2014_000000451533.jpg,a person holding on to a cell phone ,"{'person holding': [142243], 'cell phone': [214461]}"
COCO_val2014_000000539566.jpg,"A bowl of broccoli, olives and lettuce next to a plate of other food.","{'broccoli': [], 'olives': [], 'lettuce': [], 'food': [121164]}"
COCO_val2014_000000220722.jpg,A green truck driving down a street with people in the back of it.,"{'truck': [204335], 'green': [231059], 'street': [], 'people': []}"
COCO_val2014_000000099054.jpg,"An airplane being prepped for flight, as another plane passes by.","{'airplane': [75064, 75476], 'prepped for flight': [], 'passes by': [87231]}"
COCO_val2014_000000387074.jpg,Middle-aged man surfs on a mild ocean wave.,"{'middle-aged man': [148073], 'surfs': [73535], 'ocean wave': [26900, 274669]}"
COCO_val2014_000000080219.jpg,A sink with cups and towel next to it,"{'sink': [266670], 'cups': [55400], 'towel': [215146]}"
COCO_val2014_000000437373.jpg,A cobblestone street has busy sidewalks full of people with umbrellas.,"{'cobblestone street': [55253], 'busy sidewalks': [318322], 'people with umbrellas': []}"
